asset,window_size,end_date,edge_prob_pe_to_fr,mean_effect_pe_to_fr,is_robust,n_obs,pe_position
XLY,400,2015-08-24,0.0,0.0,False,399,4
XLY,400,2015-10-22,0.0,0.0,False,400,2
XLY,400,2015-12-22,0.005,0.0008895755160820429,False,399,2
XLY,400,2016-02-24,0.01,0.0014205879417860895,False,399,3
XLY,400,2016-04-25,0.0,0.0,False,399,3
XLY,400,2016-06-23,0.015,0.0020467411554294474,False,399,3
XLY,400,2016-08-23,0.015,0.0018692994058978518,False,399,4
XLY,400,2016-10-21,0.0,0.0,False,399,3
XLY,400,2016-12-21,0.01,0.001359299941025406,False,399,4
XLY,400,2017-02-23,0.045,0.005932497223791356,False,399,5
XLY,400,2017-04-25,0.03,0.004087006948311478,False,399,3
XLY,400,2017-06-23,0.015,0.002686214131913388,False,399,1
XLY,400,2017-08-23,0.005,-0.0006174173335810087,False,400,5
XLY,400,2017-10-23,0.005,-0.0006338932494889913,False,400,5
XLY,400,2017-12-21,0.01,-0.0014047524553086322,False,400,5
XLY,400,2018-02-23,0.005,-0.0006192390246727494,False,399,5
XLY,400,2018-04-25,0.03,-0.004201010595967745,False,399,3
XLY,400,2018-06-25,0.02,-0.002876727185716892,False,399,5
XLY,400,2018-08-23,0.02,-0.0030754615856279518,False,399,5
XLY,400,2018-10-23,0.015,-0.001685788771740576,False,399,3
XLY,400,2018-12-24,0.055,-0.006401352473059727,False,399,5
XLY,400,2019-02-26,0.01,-0.0012644414862720515,False,399,5
XLY,400,2019-04-26,0.025,-0.003225206807756924,False,399,4
XLY,400,2019-06-26,0.01,-0.0014269483524126645,False,399,4
XLY,400,2019-08-26,0.015,0.001658532369168205,False,399,3
XLY,400,2019-10-24,0.115,0.01629215296674949,False,399,5
XLY,400,2019-12-24,0.055,0.008457961332641253,False,399,3
XLY,400,2020-02-26,0.02,0.002672251663621392,False,399,2
XLY,400,2020-04-27,0.015,0.001321877947529546,False,399,2
XLY,400,2020-06-25,0.015,-0.00033897647544252704,False,399,2
XLY,400,2020-08-25,0.01,0.0007264421842522118,False,399,2
XLY,400,2020-10-23,0.01,0.0007699784506517863,False,399,2
XLY,400,2020-12-23,0.0,0.0,False,399,2
XLY,400,2021-02-25,0.04,-0.00658074349067604,False,399,2
XLY,400,2021-04-27,0.085,-0.012732421793836745,False,399,2
XLY,400,2021-06-25,0.1,-0.015564534146004592,False,400,1
XLY,400,2021-08-25,0.005,-0.0012520613745626485,False,400,1
XLY,400,2021-10-25,0.01,-0.0012844411763824881,False,399,2
XLY,400,2021-12-23,0.01,-0.0017748301637018427,False,399,1
XLY,400,2022-02-24,0.005,-0.0010822576891224797,False,399,5
XLY,400,2022-04-26,0.005,0.0008534220624368649,False,399,3
XLY,400,2022-06-27,0.02,0.0026304070123419447,False,399,3
XLY,400,2022-08-25,0.03,0.004323086350333193,False,399,1
XLY,400,2022-10-25,0.045,0.006596424874013218,False,399,1
XLY,400,2022-12-23,0.01,0.0015498081936882267,False,399,1
XLY,400,2023-02-27,0.03,0.0046352398456129575,False,399,1
XLY,400,2023-04-27,0.015,0.002338507814025317,False,399,4
XLY,400,2023-06-28,0.03,0.0032780022630819238,False,399,1
XLY,400,2023-08-28,0.01,0.001464477136925251,False,399,1
XLY,400,2023-10-26,0.0,0.0,False,399,1
XLY,400,2023-12-27,0.01,-0.0013919057770957755,False,399,1
XLY,400,2024-02-28,0.02,-0.0029661673164309023,False,399,1
XLY,400,2024-04-29,0.065,-0.009182187451092717,False,399,1
XLY,400,2024-06-28,0.01,-2.169603511034769e-05,False,399,3
XLY,400,2024-08-28,0.0,0.0,False,399,5
XLY,400,2024-10-28,0.0,0.0,False,399,4
XLY,400,2024-12-27,0.0,0.0,False,399,5
XLY,400,2025-03-03,0.0,0.0,False,399,2
XLY,400,2025-05-01,0.0,0.0,False,399,5
XLY,400,2025-07-02,0.02,0.002247330457921028,False,399,2
XLY,400,2025-09-02,0.0,0.0,False,399,2
XLY,400,2025-10-30,0.015,0.0015723713839717961,False,399,2
SPY,400,2000-02-23,0.0,0.0,False,399,5
SPY,400,2000-04-24,0.0,0.0,False,399,4
SPY,400,2000-06-22,0.0,0.0,False,399,4
SPY,400,2000-08-22,0.005,-0.0006338795401823963,False,399,5
SPY,400,2000-10-20,0.03,-0.004314071197532866,False,399,2
SPY,400,2000-12-20,0.03,-0.0035188476251012744,False,399,3
SPY,400,2001-02-22,0.005,0.0006676594364128343,False,399,3
SPY,400,2001-04-24,0.0,0.0,False,399,4
SPY,400,2001-06-22,0.015,-0.0019170209940480038,False,399,4
SPY,400,2001-08-22,0.015,-0.0020588474384715958,False,399,4
SPY,400,2001-10-26,0.0,0.0,False,399,5
SPY,400,2001-12-27,0.005,0.0007937987724415873,False,399,4
SPY,400,2002-02-28,0.075,-0.012152817632273914,False,399,3
SPY,400,2002-04-30,0.17,-0.025944286979503694,False,399,3
SPY,400,2002-06-28,0.42,-0.0670195066547461,False,399,3
SPY,400,2002-08-28,0.17,-0.025469305551678846,False,399,4
SPY,400,2002-10-28,0.175,-0.024346594397454662,False,399,4
SPY,400,2002-12-27,0.05,-0.008131181921301196,False,399,5
SPY,400,2003-02-28,0.13,-0.017909306558235315,False,399,3
SPY,400,2003-04-30,0.055,-0.005820473851506712,False,399,3
SPY,400,2003-06-30,0.09,-0.011645282548306723,False,399,3
SPY,400,2003-08-28,0.07,-0.008201896313968594,False,399,3
SPY,400,2003-10-28,0.03,-0.0030048006867393067,False,399,3
SPY,400,2003-12-29,0.02,-0.0007453298278282095,False,399,3
SPY,400,2004-03-01,0.055,-0.004622406090340242,False,399,1
SPY,400,2004-04-29,0.035,-0.00023900713722904726,False,399,4
SPY,400,2004-06-30,0.07,-0.008185858768958009,False,399,4
SPY,400,2004-08-30,0.01,0.0014417084419679383,False,399,5
SPY,400,2004-10-28,0.01,5.195130960431421e-05,False,399,4
SPY,400,2004-12-29,0.005,0.0007321859222811891,False,399,2
SPY,400,2005-03-01,0.01,0.0016964379546602513,False,399,4
SPY,400,2005-04-29,0.0,0.0,False,399,4
SPY,400,2005-06-29,0.0,0.0,False,399,3
SPY,400,2005-08-29,0.0,0.0,False,399,3
SPY,400,2005-10-27,0.0,0.0,False,399,4
SPY,400,2005-12-28,0.01,0.0014652605653121932,False,399,4
SPY,400,2006-03-01,0.0,0.0,False,399,5
SPY,400,2006-05-01,0.035,0.004561713878666429,False,399,5
SPY,400,2006-06-29,0.005,0.000733304786295262,False,399,1
SPY,400,2006-08-29,0.0,0.0,False,399,4
SPY,400,2006-10-27,0.0,0.0,False,399,5
SPY,400,2006-12-28,0.06,0.007781203784739454,False,399,3
SPY,400,2007-03-02,0.075,0.010134478120844347,False,399,3
SPY,400,2007-05-02,0.025,0.002991379662081818,False,399,3
SPY,400,2007-07-02,0.025,0.003189394865583663,False,399,4
SPY,400,2007-08-30,0.015,0.0015379954913213075,False,399,5
SPY,400,2007-10-30,0.0,0.0,False,399,3
SPY,400,2007-12-31,0.0,0.0,False,399,5
SPY,400,2008-03-03,0.005,0.0005360197755117949,False,399,3
SPY,400,2008-05-01,0.005,0.0006795154356979796,False,399,4
SPY,400,2008-07-01,0.015,-0.0016906560850855428,False,399,4
SPY,400,2008-08-29,0.01,-0.0013196292674723204,False,399,4
SPY,400,2008-10-29,0.005,-0.0004046621365154815,False,399,2
SPY,400,2008-12-30,0.01,-0.0023004443302122013,False,399,5
SPY,400,2009-03-03,0.005,-0.0007975975133905979,False,399,2
SPY,400,2009-05-01,0.005,-0.0005125106454434605,False,399,2
SPY,400,2009-07-01,0.0,0.0,False,399,5
SPY,400,2009-08-31,0.005,-0.0008118384998979989,False,399,2
SPY,400,2009-10-29,0.0,0.0,False,399,2
SPY,400,2009-12-30,0.045,-0.006996933818481798,False,399,3
SPY,400,2010-03-03,0.0,0.0,False,399,2
SPY,400,2010-05-03,0.0,0.0,False,399,3
SPY,400,2010-07-01,0.005,-0.0005763522771691848,False,399,5
SPY,400,2010-08-31,0.0,0.0,False,399,4
SPY,400,2010-10-29,0.03,-0.0008251192707534735,False,399,3
SPY,400,2010-12-30,0.02,-0.0030656739444004173,False,399,4
SPY,400,2011-03-02,0.005,0.000687757702595666,False,399,1
SPY,400,2011-05-02,0.01,-0.001667342388645364,False,399,1
SPY,400,2011-06-30,0.005,-0.000757222709335734,False,399,1
SPY,400,2011-08-30,0.01,0.0005967325487204512,False,399,5
SPY,400,2011-10-28,0.07,-0.011174242033695108,False,399,5
SPY,400,2011-12-29,0.04,-0.007034785034903152,False,399,5
SPY,400,2012-03-01,0.02,-0.0010109838808177347,False,399,4
SPY,400,2012-05-01,0.0,0.0,False,399,5
SPY,400,2012-06-29,0.005,0.0004770820347215653,False,399,4
SPY,400,2012-08-29,0.01,0.0012591867783274425,False,399,4
SPY,400,2012-10-31,0.035,0.0043684641201988,False,399,4
SPY,400,2013-01-02,0.025,0.002972871363195169,False,399,4
SPY,400,2013-03-05,0.02,0.002486335781516533,False,399,4
SPY,400,2013-05-03,0.035,0.00517146454233989,False,399,5
SPY,400,2013-07-03,0.02,0.002698443011134859,False,399,1
SPY,400,2013-09-03,0.0,0.0,False,399,1
SPY,400,2013-10-31,0.005,0.0005763922972530685,False,399,5
SPY,400,2014-01-02,0.015,0.00235069856951405,False,399,5
SPY,400,2014-03-05,0.0,0.0,False,399,4
SPY,400,2014-05-05,0.0,0.0,False,399,1
SPY,400,2014-07-03,0.01,0.0011518561327168728,False,399,3
SPY,400,2014-09-03,0.01,0.0011911305959448853,False,399,3
SPY,400,2014-10-31,0.0,0.0,False,400,1
SPY,400,2015-01-02,0.0,0.0,False,399,3
SPY,400,2015-03-05,0.0,0.0,False,399,1
SPY,400,2015-05-05,0.0,0.0,False,399,1
SPY,400,2015-07-06,0.0,0.0,False,399,1
SPY,400,2015-09-02,0.005,0.0006155451851200893,False,399,5
SPY,400,2015-11-02,0.005,0.0007371859110021499,False,399,2
SPY,400,2016-01-04,0.0,0.0,False,399,4
SPY,400,2016-03-04,0.01,0.0015783585383347858,False,399,2
SPY,400,2016-05-04,0.0,0.0,False,399,2
SPY,400,2016-07-05,0.01,0.0013528054090469694,False,399,3
SPY,400,2016-09-01,0.02,0.0028737901003540105,False,399,5
SPY,400,2016-11-01,0.02,0.003168885937963618,False,399,5
SPY,400,2017-01-03,0.015,0.0023779539938603364,False,399,5
SPY,400,2017-03-06,0.0,0.0,False,399,4
SPY,400,2017-05-04,0.005,0.000672809482367837,False,399,5
SPY,400,2017-07-05,0.0,0.0,False,399,5
SPY,400,2017-09-01,0.0,0.0,False,400,5
SPY,400,2017-11-01,0.005,0.0008673529073133854,False,399,5
SPY,400,2018-01-03,0.005,-0.0006003275741821132,False,399,4
SPY,400,2018-03-06,0.005,-0.00037538480234180994,False,399,5
SPY,400,2018-05-04,0.0,0.0,False,399,5
SPY,400,2018-07-05,0.0,0.0,False,399,5
SPY,400,2018-09-04,0.015,0.0029551353473550677,False,399,4
SPY,400,2018-11-01,0.005,0.0005832751935397115,False,399,5
SPY,400,2019-01-04,0.035,0.005239418843203755,False,399,5
SPY,400,2019-03-07,0.02,0.002612250271181697,False,399,5
SPY,400,2019-05-07,0.02,0.002508638330933798,False,399,4
SPY,400,2019-07-08,0.03,0.004142959875013581,False,399,4
SPY,400,2019-09-05,0.11,0.015298377259412995,False,399,4
SPY,400,2019-11-04,0.07,0.009636398208311624,False,399,4
SPY,400,2020-01-06,0.05,0.007419323395864259,False,399,4
SPY,400,2020-03-06,0.035,0.00448417824115637,False,399,5
SPY,400,2020-05-06,0.07,0.007649852944856168,False,399,2
SPY,400,2020-07-07,0.01,0.0010102839849810898,False,399,2
SPY,400,2020-09-03,0.02,0.0019632813389956023,False,399,4
SPY,400,2020-11-03,0.0,0.0,False,399,4
SPY,400,2021-01-05,0.005,-0.0008858466817564123,False,399,1
SPY,400,2021-03-08,0.0,0.0,False,399,5
SPY,400,2021-05-06,0.0,0.0,False,399,3
SPY,400,2021-07-07,0.0,0.0,False,399,3
SPY,400,2021-09-03,0.005,-0.00034432292578721456,False,399,4
SPY,400,2021-11-03,0.0,0.0,False,400,1
SPY,400,2022-01-04,0.0,0.0,False,399,1
SPY,400,2022-03-07,0.0,0.0,False,399,2
SPY,400,2022-05-05,0.0,0.0,False,399,3
SPY,400,2022-07-07,0.0,0.0,False,399,5
SPY,400,2022-09-06,0.0,0.0,False,399,5
SPY,400,2022-11-03,0.01,-0.0016353746034543182,False,399,5
SPY,400,2023-01-05,0.0,0.0,False,399,5
SPY,400,2023-03-08,0.005,-0.0008774056001556383,False,399,3
SPY,400,2023-05-08,0.0,0.0,False,399,3
SPY,400,2023-07-10,0.01,-0.0015933455032909733,False,399,3
SPY,400,2023-09-07,0.015,-0.0021425906195609097,False,399,2
SPY,400,2023-11-06,0.0,0.0,False,399,2
SPY,400,2024-01-08,0.0,0.0,False,399,5
SPY,400,2024-03-08,0.0,0.0,False,399,3
SPY,400,2024-05-08,0.005,-0.0005686982015319817,False,399,2
SPY,400,2024-07-10,0.01,-0.001166107548901163,False,399,2
SPY,400,2024-09-09,0.015,-0.001915640536177058,False,399,3
SPY,400,2024-11-06,0.015,-0.0024115139309308464,False,399,3
SPY,400,2025-01-08,0.03,-0.004792343137115238,False,399,3
SPY,400,2025-03-12,0.01,-0.0013619754002197647,False,399,1
SPY,400,2025-05-12,0.105,-0.01596207967414496,False,399,3
SPY,400,2025-07-14,0.03,-0.005066383138127355,False,399,2
SPY,400,2025-09-11,0.0,0.0,False,399,5
SPY,400,2025-11-10,0.03,0.003419044711371662,False,399,2
QQQ,400,2001-04-27,0.115,0.016489639513316345,False,399,2
QQQ,400,2001-06-27,0.085,0.013339342971346145,False,399,5
QQQ,400,2001-08-27,0.06,0.009393012810914932,False,399,5
QQQ,400,2001-10-31,0.0,0.0,False,399,5
QQQ,400,2002-01-02,0.005,0.0007313558913071425,False,399,5
QQQ,400,2002-03-05,0.0,0.0,False,399,3
QQQ,400,2002-05-03,0.015,-0.0002471186822846777,False,399,3
QQQ,400,2002-07-03,0.05,-0.006706158214716171,False,399,3
QQQ,400,2002-09-03,0.03,-0.003888478434601148,False,399,4
QQQ,400,2002-10-31,0.075,-0.008745953365905968,False,399,5
QQQ,400,2003-01-02,0.035,-0.004668564843567842,False,399,1
QQQ,400,2003-03-05,0.015,-0.0017975131929922668,False,399,5
QQQ,400,2003-05-05,0.04,-0.005174069149527568,False,399,5
QQQ,400,2003-07-03,0.075,-0.00954577626604642,False,399,4
QQQ,400,2003-09-03,0.07,-0.008932535079775171,False,399,4
QQQ,400,2003-10-31,0.09,-0.012224273440498791,False,399,4
QQQ,400,2004-01-02,0.16,0.02417986605595455,False,399,3
QQQ,400,2004-03-04,0.0,0.0,False,399,5
QQQ,400,2004-05-04,0.0,0.0,False,399,1
QQQ,400,2004-07-06,0.01,-0.0012316022569682384,False,399,1
QQQ,400,2004-09-02,0.005,0.0005936478428642968,False,399,4
QQQ,400,2004-11-02,0.01,-9.461854233379072e-05,False,400,1
QQQ,400,2005-01-03,0.015,0.0008553316736244061,False,399,1
QQQ,400,2005-03-04,0.005,0.0008377652350463821,False,399,2
QQQ,400,2005-05-04,0.03,-0.0036176631401306637,False,399,3
QQQ,400,2005-07-05,0.115,-0.014162376019898946,False,399,3
QQQ,400,2005-09-01,0.03,-0.003314778894845168,False,399,5
QQQ,400,2005-11-01,0.12,-0.014738865060978516,False,399,2
QQQ,400,2006-01-03,0.055,-0.006858636263841102,False,399,4
QQQ,400,2006-03-06,0.245,-0.03550020955928962,False,399,1
QQQ,400,2006-05-04,0.135,-0.019278637080566697,False,399,3
QQQ,400,2006-07-05,0.19,-0.028392604512498885,False,399,3
QQQ,400,2006-09-01,0.285,-0.04587468540543841,False,399,2
QQQ,400,2006-11-01,0.025,-0.004482973163205324,False,399,4
QQQ,400,2007-01-04,0.03,-0.005344337757137574,False,399,4
QQQ,400,2007-03-07,0.04,-0.006085143938394647,False,399,2
QQQ,400,2007-05-07,0.025,-0.0037760038851929333,False,399,2
QQQ,400,2007-07-06,0.03,-0.005234849947503669,False,399,2
QQQ,400,2007-09-05,0.005,0.0005939524686929117,False,399,3
QQQ,400,2007-11-02,0.005,0.000696879073266838,False,399,4
QQQ,400,2008-01-04,0.0,0.0,False,399,5
QQQ,400,2008-03-06,0.0,0.0,False,400,5
QQQ,400,2008-05-06,0.0,0.0,False,399,5
QQQ,400,2008-07-07,0.0,0.0,False,399,3
QQQ,400,2008-09-04,0.0,0.0,False,399,2
QQQ,400,2008-11-03,0.0,0.0,False,399,2
QQQ,400,2009-01-05,0.0,0.0,False,399,2
QQQ,400,2009-03-06,0.0,0.0,False,399,2
QQQ,400,2009-05-06,0.0,0.0,False,399,3
QQQ,400,2009-07-07,0.0,0.0,False,399,5
QQQ,400,2009-09-03,0.0,0.0,False,399,5
QQQ,400,2009-11-03,0.005,-0.0009539862626616373,False,399,5
QQQ,400,2010-01-05,0.005,-0.0011504247684546237,False,399,5
QQQ,400,2010-03-08,0.005,-0.0006154767127198332,False,399,3
QQQ,400,2010-05-06,0.0,0.0,False,399,2
QQQ,400,2010-07-07,0.0,0.0,False,399,4
QQQ,400,2010-09-03,0.0,0.0,False,399,2
QQQ,400,2010-11-03,0.0,0.0,False,400,4
QQQ,400,2011-01-04,0.0,0.0,False,399,2
QQQ,400,2011-03-07,0.02,-0.0035610134221444444,False,399,2
QQQ,400,2011-05-05,0.005,-0.000897295566857579,False,399,2
QQQ,400,2011-07-06,0.015,-0.0020796702780251962,False,399,2
QQQ,400,2011-09-02,0.005,-0.0007593897249638778,False,399,4
QQQ,400,2011-11-02,0.02,-0.002789835870502777,False,399,5
QQQ,400,2012-01-04,0.005,0.0004833237919637003,False,399,5
QQQ,400,2012-03-06,0.005,-0.0005186124735624333,False,399,2
QQQ,400,2012-05-04,0.015,-0.0021488353853247474,False,399,1
QQQ,400,2012-07-05,0.0,0.0,False,399,1
QQQ,400,2012-09-04,0.005,0.0007376543353069939,False,399,1
QQQ,400,2012-11-05,0.0,0.0,False,399,5
QQQ,400,2013-01-07,0.005,-0.0004981205694835592,False,399,2
QQQ,400,2013-03-08,0.005,-0.0006799254722617153,False,399,1
QQQ,400,2013-05-08,0.015,-0.002112915377335523,False,399,2
QQQ,400,2013-07-09,0.045,-0.006900892915255626,False,399,3
QQQ,400,2013-09-06,0.035,-0.004934886056281097,False,399,4
QQQ,400,2013-11-05,0.02,-0.003176464551595799,False,399,1
QQQ,400,2014-01-07,0.015,-0.0022452899499910105,False,399,2
QQQ,400,2014-03-10,0.005,0.0010345304042402603,False,400,1
QQQ,400,2014-05-08,0.01,0.0013063019432903982,False,399,4
QQQ,400,2014-07-09,0.08,0.011663930033583118,False,399,1
QQQ,400,2014-09-08,0.09,0.012772046262222446,False,399,1
QQQ,400,2014-11-05,0.16,0.022380680219738998,False,399,1
QQQ,400,2015-01-07,0.065,0.008693422894487402,False,399,5
QQQ,400,2015-03-10,0.0,0.0,False,400,2
QQQ,400,2015-05-08,0.0,0.0,False,400,3
QQQ,400,2015-07-09,0.0,0.0,False,400,4
QQQ,400,2015-09-08,0.005,0.0004610886635480284,False,399,5
QQQ,400,2015-11-05,0.005,0.0003328494278556803,False,400,4
QQQ,400,2016-01-07,0.0,0.0,False,399,4
QQQ,400,2016-03-09,0.0,0.0,False,399,5
QQQ,400,2016-05-09,0.005,0.000671212329802568,False,400,3
QQQ,400,2016-07-08,0.0,0.0,False,400,3
QQQ,400,2016-09-07,0.005,0.0004595015945654285,False,399,5
QQQ,400,2016-11-04,0.0,0.0,False,399,5
QQQ,400,2017-01-06,0.0,0.0,False,399,5
QQQ,400,2017-03-09,0.0,0.0,False,399,5
QQQ,400,2017-05-09,0.0,0.0,False,399,5
QQQ,400,2017-07-10,0.0,0.0,False,399,5
QQQ,400,2017-09-07,0.0,0.0,False,399,3
QQQ,400,2017-11-06,0.0,0.0,False,399,3
QQQ,400,2018-01-08,0.0,0.0,False,399,4
QQQ,400,2018-03-09,0.0,0.0,False,399,3
QQQ,400,2018-05-09,0.0,0.0,False,399,1
QQQ,400,2018-07-10,0.0,0.0,False,399,1
QQQ,400,2018-09-07,0.0,0.0,False,399,2
QQQ,400,2018-11-06,0.0,0.0,False,399,1
QQQ,400,2019-01-09,0.015,0.0021713127355310995,False,399,2
QQQ,400,2019-03-12,0.03,0.005039198602345305,False,399,2
QQQ,400,2019-05-10,0.07,0.00992952219435155,False,399,2
QQQ,400,2019-07-11,0.065,0.009833580585341915,False,399,2
QQQ,400,2019-09-10,0.085,0.013892380368245189,False,399,2
QQQ,400,2019-11-07,0.0,0.0,False,399,5
QQQ,400,2020-01-09,0.0,0.0,False,399,1
QQQ,400,2020-03-11,0.0,0.0,False,399,1
QQQ,400,2020-05-11,0.0,0.0,False,399,3
QQQ,400,2020-07-10,0.0,0.0,False,399,4
QQQ,400,2020-09-09,0.0,0.0,False,399,4
QQQ,400,2020-11-06,0.0,0.0,False,399,3
QQQ,400,2021-01-08,0.0,0.0,False,399,3
QQQ,400,2021-03-11,0.0,0.0,False,399,4
QQQ,400,2021-05-11,0.0,0.0,False,399,3
QQQ,400,2021-07-12,0.005,0.000441114982530449,False,399,3
QQQ,400,2021-09-09,0.005,0.0005149346814981754,False,399,4
QQQ,400,2021-11-08,0.0,0.0,False,399,2
QQQ,400,2022-01-07,0.005,0.0006541639981901813,False,399,2
QQQ,400,2022-03-10,0.0,0.0,False,399,1
QQQ,400,2022-05-10,0.015,-0.0004459142484914109,False,399,1
QQQ,400,2022-07-12,0.0,0.0,False,399,5
QQQ,400,2022-09-09,0.015,-0.0009625033938057152,False,399,1
QQQ,400,2022-11-08,0.0,0.0,False,399,5
QQQ,400,2023-01-10,0.015,0.002832765772122742,False,399,2
QQQ,400,2023-03-13,0.01,0.0001855862483029081,False,399,2
QQQ,400,2023-05-11,0.0,0.0,False,399,4
QQQ,400,2023-07-13,0.01,-0.001005504932002191,False,399,5
QQQ,400,2023-09-12,0.01,0.0015163622050197842,False,399,2
QQQ,400,2023-11-09,0.01,0.001422143075510316,False,399,3
QQQ,400,2024-01-11,0.015,0.001965803233713423,False,399,1
QQQ,400,2024-03-13,0.39,0.0668808837121434,False,399,1
QQQ,400,2024-05-13,0.045,0.007399279315139431,False,399,2
QQQ,400,2024-07-15,0.1,0.013967574707524251,False,399,2
QQQ,400,2024-09-12,0.055,0.00959142908720111,False,400,5
QQQ,400,2024-11-11,0.01,0.0018870264139370474,False,400,4
QQQ,400,2025-01-14,0.02,0.004919688439840735,False,399,5
QQQ,400,2025-03-17,0.065,0.009430831878481262,False,399,2
QQQ,400,2025-05-15,0.04,0.004537467219515864,False,399,3
QQQ,400,2025-07-17,0.005,0.0005023710387925792,False,399,2
QQQ,400,2025-09-16,0.0,0.0,False,399,4
QQQ,400,2025-11-13,0.005,0.0004557207693483061,False,399,2
IWM,400,2002-07-24,0.055,-0.007979046730876169,False,399,3
IWM,400,2002-09-23,0.23,-0.03472346620277225,False,399,3
IWM,400,2002-11-20,0.165,-0.022919767385986823,False,399,3
IWM,400,2003-01-23,0.115,-0.017065251973005912,False,399,3
IWM,400,2003-03-25,0.11,-0.01579773557780864,False,399,3
IWM,400,2003-05-23,0.1,-0.016604497437612026,False,399,3
IWM,400,2003-07-24,0.08,-0.01061272811616579,False,399,2
IWM,400,2003-09-23,0.07,-0.011136254571815319,False,399,1
IWM,400,2003-11-20,0.07,-0.010075306583313418,False,399,1
IWM,400,2004-01-23,0.025,-0.003604665673482084,False,399,3
IWM,400,2004-03-24,0.0,0.0,False,399,3
IWM,400,2004-05-24,0.015,-0.0020386952336637868,False,399,5
IWM,400,2004-07-26,0.01,0.001660447848077307,False,399,5
IWM,400,2004-09-23,0.01,0.00014489644098687992,False,399,4
IWM,400,2004-11-22,0.0,0.0,False,399,4
IWM,400,2005-01-24,0.005,-0.0005266290999211413,False,399,5
IWM,400,2005-03-24,0.02,0.00027816083595164315,False,399,4
IWM,400,2005-05-24,0.0,0.0,False,399,4
IWM,400,2005-07-25,0.0,0.0,False,399,1
IWM,400,2005-09-22,0.005,0.0011602208374158823,False,399,2
IWM,400,2005-11-21,0.05,0.007752212133543343,False,399,1
IWM,400,2006-01-24,0.0,0.0,False,399,5
IWM,400,2006-03-24,0.005,0.000839120061401424,False,399,5
IWM,400,2006-05-24,0.0,0.0,False,399,3
IWM,400,2006-07-25,0.0,0.0,False,399,2
IWM,400,2006-09-22,0.0,0.0,False,399,1
IWM,400,2006-11-21,0.0,0.0,False,399,1
IWM,400,2007-01-25,0.0,0.0,False,399,1
IWM,400,2007-03-27,0.0,0.0,False,399,1
IWM,400,2007-05-25,0.0,0.0,False,399,5
IWM,400,2007-07-26,0.0,0.0,False,399,5
IWM,400,2007-09-25,0.0,0.0,False,399,5
IWM,400,2007-11-23,0.0,0.0,False,399,3
IWM,400,2008-01-25,0.015,-0.0022464763358551825,False,399,3
IWM,400,2008-03-27,0.075,-0.010311991115243509,False,399,5
IWM,400,2008-05-27,0.02,-0.002894800657032286,False,399,5
IWM,400,2008-07-25,0.13,-0.01789264218743831,False,399,3
IWM,400,2008-09-24,0.04,-0.006700587269406382,False,399,5
IWM,400,2008-11-21,0.17,-0.02363923987699064,False,399,5
IWM,400,2009-01-26,0.13,-0.020836676976860008,False,399,5
IWM,400,2009-03-26,0.14,-0.02129282984997196,False,399,5
IWM,400,2009-05-27,0.09,-0.012844960091854554,False,399,5
IWM,400,2009-07-27,0.06,-0.00869751085394934,False,399,5
IWM,400,2009-09-24,0.035,-0.004837597239262676,False,399,5
IWM,400,2009-11-23,0.07,-0.009570368838270657,False,399,3
IWM,400,2010-01-26,0.065,-0.009695987448761479,False,399,3
IWM,400,2010-03-26,0.005,-0.0010241332737170082,False,399,3
IWM,400,2010-05-26,0.0,0.0,False,399,1
IWM,400,2010-07-27,0.0,0.0,False,399,1
IWM,400,2010-09-24,0.0,0.0,False,399,1
IWM,400,2010-11-23,0.0,0.0,False,399,1
IWM,400,2011-01-25,0.0,0.0,False,399,5
IWM,400,2011-03-25,0.005,0.0007016926696753874,False,399,5
IWM,400,2011-05-25,0.0,0.0,False,399,1
IWM,400,2011-07-26,0.01,0.00125865086923536,False,399,1
IWM,400,2011-09-23,0.015,0.002443425141765268,False,399,5
IWM,400,2011-11-22,0.0,0.0,False,399,5
IWM,400,2012-01-25,0.005,0.000542054369497533,False,399,5
IWM,400,2012-03-26,0.02,0.0023806275379808927,False,399,4
IWM,400,2012-05-24,0.0,0.0,False,399,3
IWM,400,2012-07-25,0.0,0.0,False,399,3
IWM,400,2012-09-24,0.0,0.0,False,399,5
IWM,400,2012-11-26,0.0,0.0,False,399,5
IWM,400,2013-01-28,0.0,0.0,False,399,5
IWM,400,2013-03-28,0.005,0.0006886337437259163,False,399,4
IWM,400,2013-05-29,0.035,0.004121018472342902,False,399,3
IWM,400,2013-07-29,0.005,-0.0005190066850775267,False,400,5
IWM,400,2013-09-26,0.005,0.0005955162677576188,False,399,4
IWM,400,2013-11-25,0.01,-0.0014439169099776138,False,400,1
IWM,400,2014-01-28,0.045,0.005463420479292978,False,399,2
IWM,400,2014-03-28,0.12,0.01537238550424632,False,399,3
IWM,400,2014-05-29,0.005,0.0006089800439756138,False,400,5
IWM,400,2014-07-29,0.11,0.013838279053837775,False,399,1
IWM,400,2014-09-26,0.13,0.01736235410852053,False,399,1
IWM,400,2014-11-25,0.105,0.014047324947195003,False,399,2
IWM,400,2015-01-28,0.17,0.02404952884352001,False,399,3
IWM,400,2015-03-30,0.12,0.017750632927545324,False,399,3
IWM,400,2015-05-29,0.165,0.02331144066049789,False,399,3
IWM,400,2015-07-29,0.115,0.014864723534152535,False,399,3
IWM,400,2015-09-28,0.01,-0.00031423796727931175,False,399,3
